order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,ship_status
1151,708,4,29-09-2017,30-09-2017,30-09-2017,1,3,Shipped
1152,1244,4,29-09-2017,02-10-2017,01-10-2017,2,6,Shipped
1153,720,4,30-09-2017,03-10-2017,03-10-2017,2,7,Shipped
1154,789,4,30-09-2017,03-10-2017,03-10-2017,2,7,Shipped
1155,865,4,30-09-2017,01-10-2017,01-10-2017,2,7,Shipped
1156,869,4,30-09-2017,03-10-2017,03-10-2017,2,7,Shipped
1157,24,4,01-10-2017,03-10-2017,04-10-2017,1,3,Shipped
1158,889,4,01-10-2017,03-10-2017,02-10-2017,1,2,Shipped
1159,1221,4,01-10-2017,02-10-2017,03-10-2017,1,3,Shipped
1160,1262,4,01-10-2017,02-10-2017,04-10-2017,1,2,Shipped
1161,41,4,01-10-2017,04-10-2017,02-10-2017,2,7,Shipped
1162,888,4,01-10-2017,03-10-2017,03-10-2017,2,6,Shipped
1163,934,4,01-10-2017,02-10-2017,02-10-2017,2,6,Shipped
1164,1067,4,01-10-2017,02-10-2017,03-10-2017,2,6,Shipped
1165,652,4,02-10-2017,03-10-2017,05-10-2017,2,7,Shipped
1166,286,4,03-10-2017,04-10-2017,04-10-2017,2,7,Shipped
1167,900,4,04-10-2017,07-10-2017,06-10-2017,1,2,Shipped
1168,1031,4,04-10-2017,05-10-2017,06-10-2017,2,6,Shipped
1169,1421,4,04-10-2017,06-10-2017,07-10-2017,2,7,Shipped
1170,534,4,05-10-2017,07-10-2017,06-10-2017,2,6,Shipped
1171,826,4,05-10-2017,06-10-2017,08-10-2017,2,6,Shipped
1172,1339,4,07-10-2017,10-10-2017,09-10-2017,2,7,Shipped
1173,548,4,08-10-2017,10-10-2017,09-10-2017,2,7,Shipped
1174,1109,4,08-10-2017,10-10-2017,11-10-2017,2,6,Shipped
1175,292,4,09-10-2017,11-10-2017,12-10-2017,2,6,Shipped
1176,1111,4,10-10-2017,13-10-2017,11-10-2017,3,9,Shipped
1177,21,3,12-10-2017,12-10-2017,NULL,3,9,Pending 
1178,771,4,12-10-2017,15-10-2017,13-10-2017,2,6,Shipped
1179,1150,4,12-10-2017,15-10-2017,15-10-2017,3,9,Shipped
1180,1065,4,13-10-2017,16-10-2017,16-10-2017,1,3,Shipped
1181,1022,4,13-10-2017,16-10-2017,15-10-2017,2,7,Shipped
1182,1422,4,13-10-2017,14-10-2017,16-10-2017,2,7,Shipped
1183,216,4,14-10-2017,17-10-2017,17-10-2017,2,6,Shipped
1184,369,4,14-10-2017,15-10-2017,16-10-2017,2,6,Shipped
1185,960,4,14-10-2017,16-10-2017,17-10-2017,2,6,Shipped
1186,1120,4,14-10-2017,16-10-2017,15-10-2017,2,6,Shipped
1187,486,4,15-10-2017,18-10-2017,16-10-2017,2,6,Shipped
1188,647,4,15-10-2017,18-10-2017,17-10-2017,2,7,Shipped
1189,1090,4,15-10-2017,17-10-2017,18-10-2017,2,6,Shipped
1190,34,4,16-10-2017,19-10-2017,17-10-2017,2,6,Shipped
1191,186,4,17-10-2017,18-10-2017,18-10-2017,2,6,Shipped
1192,1114,4,17-10-2017,19-10-2017,18-10-2017,2,6,Shipped
1193,1412,4,17-10-2017,19-10-2017,19-10-2017,2,7,Shipped
1194,192,4,19-10-2017,22-10-2017,22-10-2017,1,2,Shipped
1195,229,4,19-10-2017,21-10-2017,21-10-2017,2,7,Shipped
1196,508,4,19-10-2017,21-10-2017,20-10-2017,2,6,Shipped
1197,269,4,21-10-2017,23-10-2017,23-10-2017,2,6,Shipped
1198,1289,4,22-10-2017,24-10-2017,24-10-2017,2,7,Shipped
1199,318,4,23-10-2017,24-10-2017,26-10-2017,1,2,Shipped
1200,48,4,23-10-2017,25-10-2017,26-10-2017,2,6,Shipped
1201,201,4,23-10-2017,24-10-2017,24-10-2017,2,6,Shipped
1202,593,4,24-10-2017,25-10-2017,25-10-2017,2,6,Shipped
1203,1191,4,25-10-2017,27-10-2017,26-10-2017,2,7,Shipped
1204,1277,4,25-10-2017,28-10-2017,28-10-2017,2,6,Shipped
1205,1091,4,26-10-2017,28-10-2017,28-10-2017,1,2,Shipped
1206,222,4,26-10-2017,29-10-2017,29-10-2017,2,6,Shipped
1207,1002,4,26-10-2017,28-10-2017,27-10-2017,2,6,Shipped
1208,1226,4,26-10-2017,28-10-2017,27-10-2017,2,7,Shipped
1209,1342,4,26-10-2017,27-10-2017,29-10-2017,2,7,Shipped
1210,730,4,26-10-2017,27-10-2017,29-10-2017,3,8,Shipped
1211,19,4,27-10-2017,28-10-2017,29-10-2017,2,7,Shipped
1212,213,4,27-10-2017,30-10-2017,29-10-2017,2,6,Shipped
1213,669,4,27-10-2017,29-10-2017,29-10-2017,3,9,Shipped
1214,783,4,28-10-2017,29-10-2017,29-10-2017,2,6,Shipped
1215,807,4,28-10-2017,31-10-2017,30-10-2017,2,7,Shipped
1216,886,4,28-10-2017,30-10-2017,29-10-2017,2,7,Shipped
1217,1155,4,28-10-2017,31-10-2017,30-10-2017,2,7,Shipped
1218,1017,4,30-10-2017,01-11-2017,31-10-2017,1,2,Shipped
1219,840,4,30-10-2017,02-11-2017,02-11-2017,2,7,Shipped
1220,803,4,31-10-2017,03-11-2017,03-11-2017,2,6,Shipped
1221,1290,4,31-10-2017,02-11-2017,01-11-2017,2,7,Shipped
1222,482,4,01-11-2017,04-11-2017,03-11-2017,3,9,Shipped
1223,1207,4,02-11-2017,03-11-2017,03-11-2017,2,6,Shipped
1224,544,4,03-11-2017,04-11-2017,04-11-2017,2,6,Shipped
1225,768,4,04-11-2017,05-11-2017,07-11-2017,1,2,Shipped
1226,226,4,04-11-2017,07-11-2017,06-11-2017,2,7,Shipped
1227,702,4,04-11-2017,07-11-2017,06-11-2017,2,6,Shipped
1228,1041,4,04-11-2017,06-11-2017,06-11-2017,2,6,Shipped
1229,89,4,05-11-2017,08-11-2017,06-11-2017,1,3,Shipped
1230,1107,4,05-11-2017,06-11-2017,07-11-2017,2,6,Shipped
1231,1180,4,05-11-2017,07-11-2017,06-11-2017,2,6,Shipped
1232,665,4,06-11-2017,07-11-2017,09-11-2017,1,3,Shipped
1233,462,4,06-11-2017,07-11-2017,08-11-2017,2,6,Shipped
1234,19,3,07-11-2017,07-11-2017,NULL,2,6,Pending 
1235,210,4,07-11-2017,08-11-2017,09-11-2017,2,6,Shipped
1236,243,4,08-11-2017,11-11-2017,09-11-2017,2,7,Shipped
1237,571,4,09-11-2017,12-11-2017,11-11-2017,1,2,Shipped
1238,998,4,09-11-2017,10-11-2017,11-11-2017,2,6,Shipped
1239,1197,4,09-11-2017,10-11-2017,11-11-2017,2,7,Shipped
1240,903,4,10-11-2017,11-11-2017,11-11-2017,2,7,Shipped
1241,1170,4,10-11-2017,12-11-2017,11-11-2017,2,7,Shipped
1242,303,4,11-11-2017,12-11-2017,12-11-2017,2,6,Shipped
1243,346,4,11-11-2017,13-11-2017,14-11-2017,2,6,Shipped
1244,333,4,12-11-2017,14-11-2017,13-11-2017,2,6,Shipped
1245,1166,4,13-11-2017,16-11-2017,14-11-2017,2,7,Shipped
1246,1329,4,13-11-2017,16-11-2017,16-11-2017,2,7,Shipped
1247,426,4,16-11-2017,18-11-2017,17-11-2017,1,2,Shipped
1248,1367,4,16-11-2017,17-11-2017,18-11-2017,1,3,Shipped
1249,545,4,17-11-2017,18-11-2017,20-11-2017,2,6,Shipped
1250,1188,4,17-11-2017,19-11-2017,18-11-2017,2,6,Shipped
1251,289,4,17-11-2017,19-11-2017,19-11-2017,3,9,Shipped
1252,110,4,18-11-2017,20-11-2017,21-11-2017,1,3,Shipped
1253,44,4,18-11-2017,21-11-2017,21-11-2017,2,6,Shipped
1254,1098,4,18-11-2017,19-11-2017,19-11-2017,2,7,Shipped
1255,375,4,19-11-2017,20-11-2017,21-11-2017,2,6,Shipped
1256,458,4,19-11-2017,20-11-2017,22-11-2017,2,6,Shipped
1257,1136,4,19-11-2017,22-11-2017,20-11-2017,2,7,Shipped
1258,1099,4,20-11-2017,21-11-2017,22-11-2017,2,7,Shipped
1259,4,3,21-11-2017,21-11-2017,NULL,2,7,Pending 
1260,1117,4,22-11-2017,23-11-2017,24-11-2017,2,6,Shipped
1261,435,4,23-11-2017,25-11-2017,24-11-2017,2,7,Shipped
1262,509,4,23-11-2017,26-11-2017,26-11-2017,2,6,Shipped
1263,1408,4,23-11-2017,26-11-2017,26-11-2017,2,6,Shipped
1264,113,4,24-11-2017,27-11-2017,25-11-2017,2,6,Shipped
1265,950,4,24-11-2017,27-11-2017,27-11-2017,2,7,Shipped
1266,387,4,25-11-2017,28-11-2017,27-11-2017,2,6,Shipped
1267,467,4,25-11-2017,26-11-2017,26-11-2017,2,6,Shipped
1268,774,4,26-11-2017,28-11-2017,29-11-2017,1,3,Shipped
1269,1236,4,26-11-2017,29-11-2017,29-11-2017,2,6,Shipped
1270,1388,4,26-11-2017,29-11-2017,29-11-2017,2,6,Shipped
1271,734,4,27-11-2017,30-11-2017,30-11-2017,2,6,Shipped
1272,935,4,27-11-2017,29-11-2017,30-11-2017,2,6,Shipped
1273,1268,4,27-11-2017,29-11-2017,29-11-2017,2,6,Shipped
1274,1364,4,28-11-2017,29-11-2017,01-12-2017,2,7,Shipped
1275,165,4,29-11-2017,01-12-2017,30-11-2017,1,2,Shipped
1276,893,4,30-11-2017,03-12-2017,02-12-2017,2,6,Shipped
1277,227,4,01-12-2017,04-12-2017,02-12-2017,2,6,Shipped
1278,980,4,01-12-2017,02-12-2017,04-12-2017,2,7,Shipped
1279,1014,4,01-12-2017,04-12-2017,03-12-2017,2,6,Shipped
1280,123,4,01-12-2017,03-12-2017,03-12-2017,3,9,Shipped
1281,1060,4,02-12-2017,05-12-2017,05-12-2017,2,6,Shipped
1282,320,4,03-12-2017,05-12-2017,05-12-2017,2,6,Shipped
1283,85,4,04-12-2017,07-12-2017,07-12-2017,2,7,Shipped
1284,128,4,04-12-2017,06-12-2017,07-12-2017,2,7,Shipped
1285,262,4,04-12-2017,07-12-2017,07-12-2017,2,7,Shipped
1286,1033,4,04-12-2017,07-12-2017,06-12-2017,2,7,Shipped
1287,279,4,07-12-2017,10-12-2017,09-12-2017,1,3,Shipped
1288,778,4,07-12-2017,10-12-2017,09-12-2017,3,9,Shipped
1289,1292,4,08-12-2017,11-12-2017,10-12-2017,1,3,Shipped
1290,967,4,08-12-2017,10-12-2017,10-12-2017,2,6,Shipped
1291,1284,4,09-12-2017,11-12-2017,12-12-2017,2,6,Shipped
1292,285,4,10-12-2017,13-12-2017,11-12-2017,2,6,Shipped
1293,1401,4,10-12-2017,12-12-2017,11-12-2017,2,7,Shipped
1294,947,4,11-12-2017,13-12-2017,14-12-2017,1,2,Shipped
1295,37,4,11-12-2017,12-12-2017,14-12-2017,2,7,Shipped
1296,231,4,14-12-2017,17-12-2017,15-12-2017,1,3,Shipped
1297,108,4,14-12-2017,17-12-2017,16-12-2017,2,6,Shipped
1298,533,4,14-12-2017,17-12-2017,16-12-2017,3,9,Shipped
1299,1216,4,15-12-2017,18-12-2017,16-12-2017,1,2,Shipped
1300,824,4,15-12-2017,17-12-2017,17-12-2017,2,6,Shipped
1301,1088,4,16-12-2017,19-12-2017,19-12-2017,1,3,Shipped
1302,322,4,16-12-2017,18-12-2017,19-12-2017,2,7,Shipped
1303,878,4,16-12-2017,19-12-2017,18-12-2017,2,7,Shipped
1304,1409,4,16-12-2017,17-12-2017,17-12-2017,2,6,Shipped
1305,257,4,17-12-2017,19-12-2017,18-12-2017,2,7,Shipped
1306,28,4,20-12-2017,21-12-2017,22-12-2017,2,6,Shipped
1307,1384,4,22-12-2017,23-12-2017,25-12-2017,1,2,Shipped
1308,713,4,22-12-2017,24-12-2017,24-12-2017,2,7,Shipped
1309,821,4,22-12-2017,25-12-2017,24-12-2017,2,6,Shipped
1310,444,4,24-12-2017,25-12-2017,26-12-2017,1,3,Shipped
1311,1021,4,24-12-2017,26-12-2017,27-12-2017,2,6,Shipped
1312,311,4,25-12-2017,28-12-2017,26-12-2017,1,3,Shipped
1313,1294,4,25-12-2017,27-12-2017,27-12-2017,1,3,Shipped
1314,1027,4,25-12-2017,26-12-2017,28-12-2017,2,7,Shipped
1315,931,4,25-12-2017,27-12-2017,28-12-2017,3,9,Shipped
1316,846,4,26-12-2017,29-12-2017,27-12-2017,1,3,Shipped
1317,418,4,27-12-2017,28-12-2017,29-12-2017,1,3,Shipped
1318,75,4,27-12-2017,30-12-2017,29-12-2017,2,6,Shipped
1319,604,4,27-12-2017,30-12-2017,30-12-2017,2,6,Shipped
1320,244,4,28-12-2017,30-12-2017,29-12-2017,1,3,Shipped
1321,217,4,30-12-2017,31-12-2017,31-12-2017,1,3,Shipped
1322,39,4,31-12-2017,03-01-2018,02-01-2018,2,7,Shipped
1323,273,4,31-12-2017,01-01-2018,01-01-2018,2,6,Shipped
1324,862,4,01-01-2018,04-01-2018,03-01-2018,2,6,Shipped
1325,68,4,01-01-2018,02-01-2018,03-01-2018,3,8,Shipped
1326,567,4,01-01-2018,03-01-2018,02-01-2018,3,9,Shipped
1327,1026,4,02-01-2018,03-01-2018,05-01-2018,2,6,Shipped
1328,1083,4,02-01-2018,03-01-2018,03-01-2018,2,6,Shipped
1329,443,4,04-01-2018,05-01-2018,06-01-2018,1,3,Shipped
1330,761,4,04-01-2018,05-01-2018,07-01-2018,2,7,Shipped
1331,1122,4,05-01-2018,06-01-2018,08-01-2018,2,6,Shipped
1332,256,4,06-01-2018,07-01-2018,09-01-2018,2,7,Shipped
1333,203,4,06-01-2018,07-01-2018,07-01-2018,3,8,Shipped
1334,425,4,07-01-2018,09-01-2018,10-01-2018,2,6,Shipped
1335,955,4,07-01-2018,08-01-2018,08-01-2018,2,7,Shipped
1336,904,4,09-01-2018,10-01-2018,12-01-2018,1,2,Shipped
1337,970,4,09-01-2018,12-01-2018,12-01-2018,2,7,Shipped
1338,905,4,10-01-2018,11-01-2018,13-01-2018,2,6,Shipped
1339,580,4,11-01-2018,14-01-2018,13-01-2018,1,3,Shipped
1340,1066,4,12-01-2018,13-01-2018,13-01-2018,1,3,Shipped
1341,1258,4,12-01-2018,13-01-2018,14-01-2018,2,7,Shipped
1342,1393,4,12-01-2018,13-01-2018,15-01-2018,2,7,Shipped
1343,594,4,13-01-2018,15-01-2018,14-01-2018,2,6,Shipped
1344,916,4,13-01-2018,16-01-2018,15-01-2018,2,6,Shipped
1345,1037,4,14-01-2018,15-01-2018,15-01-2018,2,6,Shipped
1346,136,4,14-01-2018,15-01-2018,15-01-2018,3,8,Shipped
1347,247,4,15-01-2018,18-01-2018,18-01-2018,1,2,Shipped
1348,1214,4,15-01-2018,17-01-2018,17-01-2018,1,2,Shipped
1349,464,4,15-01-2018,17-01-2018,16-01-2018,2,6,Shipped
1350,637,4,15-01-2018,18-01-2018,17-01-2018,2,7,Shipped
1351,1016,4,16-01-2018,19-01-2018,19-01-2018,2,7,Shipped
1352,1433,4,16-01-2018,18-01-2018,18-01-2018,2,6,Shipped
1353,502,4,17-01-2018,19-01-2018,18-01-2018,2,6,Shipped
1354,476,4,19-01-2018,20-01-2018,21-01-2018,1,3,Shipped
1355,1010,4,19-01-2018,21-01-2018,20-01-2018,2,7,Shipped
1356,1161,4,19-01-2018,21-01-2018,22-01-2018,2,6,Shipped
1357,440,4,20-01-2018,23-01-2018,21-01-2018,2,6,Shipped
1358,253,4,21-01-2018,23-01-2018,24-01-2018,1,2,Shipped
1359,1008,4,21-01-2018,22-01-2018,22-01-2018,3,9,Shipped
1360,71,4,22-01-2018,25-01-2018,24-01-2018,2,6,Shipped
1361,1084,4,22-01-2018,24-01-2018,23-01-2018,2,7,Shipped
1362,310,4,23-01-2018,24-01-2018,25-01-2018,2,6,Shipped
1363,860,4,24-01-2018,25-01-2018,25-01-2018,2,6,Shipped
1364,122,4,25-01-2018,28-01-2018,28-01-2018,2,6,Shipped
1365,689,4,25-01-2018,28-01-2018,27-01-2018,2,7,Shipped
1366,1441,4,26-01-2018,27-01-2018,28-01-2018,2,6,Shipped
1367,1118,4,27-01-2018,28-01-2018,28-01-2018,1,3,Shipped
1368,765,4,27-01-2018,28-01-2018,29-01-2018,2,6,Shipped
1369,92,4,28-01-2018,30-01-2018,30-01-2018,2,6,Shipped
1370,115,4,28-01-2018,29-01-2018,29-01-2018,2,7,Shipped
1371,937,4,29-01-2018,30-01-2018,01-02-2018,2,7,Shipped
1372,1013,4,29-01-2018,01-02-2018,30-01-2018,2,6,Shipped
1373,427,4,29-01-2018,31-01-2018,31-01-2018,3,9,Shipped
1374,1330,4,30-01-2018,01-02-2018,01-02-2018,1,3,Shipped
1375,312,4,30-01-2018,01-02-2018,01-02-2018,3,8,Shipped
1376,1186,4,01-02-2018,02-02-2018,03-02-2018,1,2,Shipped
1377,1007,4,01-02-2018,03-02-2018,03-02-2018,2,7,Shipped
1378,983,4,02-02-2018,05-02-2018,04-02-2018,1,2,Shipped
1379,1256,4,02-02-2018,05-02-2018,05-02-2018,2,6,Shipped
1380,818,4,05-02-2018,08-02-2018,08-02-2018,1,3,Shipped
1381,680,4,05-02-2018,06-02-2018,08-02-2018,2,7,Shipped
1382,1303,4,06-02-2018,09-02-2018,08-02-2018,2,6,Shipped
1383,488,4,07-02-2018,08-02-2018,08-02-2018,1,3,Shipped
1384,1126,4,08-02-2018,10-02-2018,09-02-2018,2,7,Shipped
1385,866,4,08-02-2018,11-02-2018,09-02-2018,3,9,Shipped
1386,1254,4,09-02-2018,10-02-2018,11-02-2018,1,2,Shipped
1387,11,4,09-02-2018,11-02-2018,11-02-2018,2,7,Shipped
1388,323,4,09-02-2018,12-02-2018,12-02-2018,2,7,Shipped
1389,491,4,11-02-2018,12-02-2018,14-02-2018,2,7,Shipped
1390,63,4,12-02-2018,13-02-2018,13-02-2018,2,7,Shipped
1391,914,4,13-02-2018,14-02-2018,14-02-2018,2,7,Shipped
1392,1187,4,13-02-2018,14-02-2018,14-02-2018,2,6,Shipped
1393,547,4,14-02-2018,15-02-2018,15-02-2018,2,7,Shipped
1394,906,4,14-02-2018,16-02-2018,16-02-2018,3,8,Shipped
1395,1052,4,15-02-2018,18-02-2018,16-02-2018,1,3,Shipped
1396,856,4,15-02-2018,18-02-2018,16-02-2018,2,7,Shipped
1397,920,4,15-02-2018,17-02-2018,16-02-2018,2,6,Shipped
1398,1383,4,16-02-2018,19-02-2018,19-02-2018,1,3,Shipped
1399,146,4,16-02-2018,18-02-2018,18-02-2018,2,6,Shipped
1400,987,4,17-02-2018,18-02-2018,18-02-2018,2,6,Shipped
1401,15,4,18-02-2018,19-02-2018,20-02-2018,2,7,Shipped
1402,1171,4,19-02-2018,21-02-2018,21-02-2018,2,6,Shipped
1403,452,4,21-02-2018,22-02-2018,22-02-2018,2,7,Shipped
1404,1240,4,23-02-2018,26-02-2018,24-02-2018,1,3,Shipped
1405,100,4,25-02-2018,28-02-2018,27-02-2018,2,6,Shipped
1406,1053,4,25-02-2018,27-02-2018,27-02-2018,2,7,Shipped
1407,18,3,26-02-2018,26-02-2018,NULL,2,6,Pending 
1408,1172,4,26-02-2018,27-02-2018,01-03-2018,2,6,Shipped
1409,21,4,26-02-2018,28-02-2018,28-02-2018,3,8,Shipped
1410,1005,4,27-02-2018,28-02-2018,28-02-2018,2,7,Shipped
1411,109,4,01-03-2018,02-03-2018,02-03-2018,1,2,Shipped
1412,1043,4,01-03-2018,02-03-2018,04-03-2018,2,7,Shipped
1413,56,4,01-03-2018,03-03-2018,04-03-2018,3,8,Shipped
1414,293,4,03-03-2018,05-03-2018,06-03-2018,2,7,Shipped
1415,839,4,03-03-2018,04-03-2018,05-03-2018,2,7,Shipped
1416,566,4,03-03-2018,04-03-2018,06-03-2018,3,8,Shipped
1417,300,4,04-03-2018,06-03-2018,07-03-2018,1,2,Shipped
1418,364,4,04-03-2018,05-03-2018,07-03-2018,2,6,Shipped
1419,474,4,04-03-2018,07-03-2018,07-03-2018,2,6,Shipped
1420,838,4,04-03-2018,05-03-2018,07-03-2018,2,7,Shipped
1421,1176,4,05-03-2018,07-03-2018,07-03-2018,2,7,Shipped
1422,599,4,05-03-2018,06-03-2018,08-03-2018,3,8,Shipped
1423,1231,4,06-03-2018,07-03-2018,07-03-2018,1,2,Shipped
1424,1445,4,07-03-2018,10-03-2018,10-03-2018,1,2,Shipped
1425,126,4,07-03-2018,09-03-2018,09-03-2018,2,6,Shipped
1426,938,4,07-03-2018,08-03-2018,10-03-2018,2,6,Shipped
1427,999,4,07-03-2018,08-03-2018,08-03-2018,2,6,Shipped
1428,195,4,08-03-2018,10-03-2018,11-03-2018,2,7,Shipped
1429,1116,4,08-03-2018,09-03-2018,09-03-2018,2,6,Shipped
1430,1239,4,10-03-2018,13-03-2018,11-03-2018,2,7,Shipped
1431,308,4,11-03-2018,12-03-2018,14-03-2018,2,6,Shipped
1432,483,4,11-03-2018,12-03-2018,14-03-2018,2,6,Shipped
1433,1142,4,11-03-2018,13-03-2018,12-03-2018,2,7,Shipped
1434,595,4,14-03-2018,16-03-2018,16-03-2018,2,6,Shipped
1435,744,4,14-03-2018,15-03-2018,16-03-2018,2,6,Shipped
1436,1044,4,14-03-2018,17-03-2018,16-03-2018,2,6,Shipped
1437,518,4,15-03-2018,16-03-2018,16-03-2018,1,2,Shipped
1438,263,4,15-03-2018,17-03-2018,16-03-2018,2,6,Shipped
1439,463,4,15-03-2018,16-03-2018,17-03-2018,2,7,Shipped
1440,859,4,15-03-2018,18-03-2018,16-03-2018,3,8,Shipped
1441,982,4,15-03-2018,16-03-2018,18-03-2018,3,8,Shipped
1442,478,4,16-03-2018,17-03-2018,17-03-2018,2,7,Shipped
1443,972,4,16-03-2018,17-03-2018,17-03-2018,2,7,Shipped
1444,1154,4,16-03-2018,17-03-2018,19-03-2018,2,6,Shipped
1445,515,4,17-03-2018,18-03-2018,20-03-2018,2,7,Shipped
1446,820,4,17-03-2018,18-03-2018,18-03-2018,2,6,Shipped
1447,1419,4,18-03-2018,20-03-2018,20-03-2018,1,3,Shipped
1448,228,4,18-03-2018,19-03-2018,21-03-2018,2,6,Shipped
1449,330,4,18-03-2018,19-03-2018,20-03-2018,2,7,Shipped
1450,296,4,19-03-2018,20-03-2018,22-03-2018,2,7,Shipped
1451,822,4,19-03-2018,22-03-2018,20-03-2018,2,6,Shipped
1452,287,4,20-03-2018,23-03-2018,23-03-2018,1,3,Shipped
1453,601,4,20-03-2018,23-03-2018,22-03-2018,1,3,Shipped
1454,395,4,20-03-2018,21-03-2018,22-03-2018,2,6,Shipped
1455,405,4,20-03-2018,22-03-2018,21-03-2018,2,6,Shipped
1456,754,4,20-03-2018,21-03-2018,23-03-2018,2,7,Shipped
1457,1411,4,20-03-2018,23-03-2018,23-03-2018,2,6,Shipped
1458,1029,4,20-03-2018,22-03-2018,21-03-2018,3,8,Shipped
1459,9,4,21-03-2018,22-03-2018,22-03-2018,2,7,Shipped
1460,1131,4,21-03-2018,23-03-2018,23-03-2018,2,7,Shipped
1461,139,4,22-03-2018,25-03-2018,23-03-2018,2,6,Shipped
1462,1101,4,22-03-2018,24-03-2018,24-03-2018,2,6,Shipped
1463,692,4,23-03-2018,24-03-2018,24-03-2018,2,7,Shipped
1464,1279,4,24-03-2018,25-03-2018,25-03-2018,2,7,Shipped
1465,623,4,25-03-2018,28-03-2018,28-03-2018,2,7,Shipped
1466,738,4,26-03-2018,29-03-2018,28-03-2018,1,3,Shipped
1467,152,4,26-03-2018,27-03-2018,29-03-2018,2,7,Shipped
1468,3,4,27-03-2018,30-03-2018,29-03-2018,1,2,Shipped
1469,1135,4,27-03-2018,28-03-2018,30-03-2018,3,8,Shipped
1470,505,4,28-03-2018,31-03-2018,31-03-2018,2,7,Shipped
1471,1310,4,28-03-2018,30-03-2018,29-03-2018,2,7,Shipped
1472,114,4,29-03-2018,30-03-2018,31-03-2018,2,6,Shipped
1473,302,4,30-03-2018,01-04-2018,02-04-2018,1,2,Shipped
1474,816,4,30-03-2018,01-04-2018,02-04-2018,1,3,Shipped
1475,112,4,30-03-2018,01-04-2018,31-03-2018,2,6,Shipped
1476,35,4,31-03-2018,01-04-2018,01-04-2018,2,7,Shipped
1477,180,4,31-03-2018,03-04-2018,01-04-2018,2,6,Shipped
1478,392,4,31-03-2018,02-04-2018,02-04-2018,2,6,Shipped
1479,23,2,01-04-2018,01-04-2018,NULL,2,7,Pending 
1480,27,2,01-04-2018,01-04-2018,NULL,2,7,Pending 
1481,62,1,01-04-2018,01-04-2018,NULL,2,6,Pending 
1482,94,1,01-04-2018,01-04-2018,NULL,2,7,Pending 
1483,15,1,02-04-2018,02-04-2018,NULL,2,7,Pending 
1484,35,2,02-04-2018,02-04-2018,NULL,2,6,Pending 
1485,51,2,02-04-2018,02-04-2018,NULL,2,7,Pending 
1486,84,2,02-04-2018,02-04-2018,NULL,2,7,Pending 
1487,33,1,03-04-2018,03-04-2018,NULL,1,3,Pending 
1488,181,2,03-04-2018,03-04-2018,NULL,1,3,Pending 
1489,194,1,03-04-2018,03-04-2018,NULL,1,3,Pending 
1490,217,2,03-04-2018,03-04-2018,NULL,1,3,Pending 
1491,82,1,04-04-2018,04-04-2018,NULL,1,3,Pending 
1492,41,1,04-04-2018,04-04-2018,NULL,2,7,Pending 
1493,64,2,04-04-2018,04-04-2018,NULL,3,8,Pending 
1494,69,2,05-04-2018,05-04-2018,NULL,1,3,Pending 
1495,86,2,05-04-2018,05-04-2018,NULL,2,7,Pending 
1496,3,1,06-04-2018,06-04-2018,NULL,1,3,Pending 
1497,31,2,06-04-2018,06-04-2018,NULL,1,2,Pending 
1498,81,1,06-04-2018,06-04-2018,NULL,1,2,Pending 
1499,120,2,06-04-2018,06-04-2018,NULL,1,2,Pending 
1500,151,2,06-04-2018,06-04-2018,NULL,1,3,Pending 
1501,52,1,06-04-2018,06-04-2018,NULL,2,6,Pending 
1502,83,2,06-04-2018,06-04-2018,NULL,2,6,Pending 
1503,208,2,07-04-2018,07-04-2018,NULL,1,3,Pending 
1504,237,2,08-04-2018,08-04-2018,NULL,1,2,Pending 
1505,22,1,08-04-2018,08-04-2018,NULL,2,7,Pending 
1506,75,1,08-04-2018,08-04-2018,NULL,2,7,Pending 
1507,85,2,08-04-2018,08-04-2018,NULL,2,6,Pending 
1508,92,2,08-04-2018,08-04-2018,NULL,2,6,Pending 
1509,2,1,09-04-2018,09-04-2018,NULL,1,3,Pending 
1510,16,2,09-04-2018,09-04-2018,NULL,2,6,Pending 
1511,25,1,09-04-2018,09-04-2018,NULL,2,6,Pending 
1512,68,1,09-04-2018,09-04-2018,NULL,3,9,Pending 
1513,32,2,10-04-2018,10-04-2018,NULL,1,2,Pending 
1514,87,2,10-04-2018,10-04-2018,NULL,1,3,Pending 
1515,61,1,10-04-2018,10-04-2018,NULL,3,9,Pending 
1516,47,2,11-04-2018,11-04-2018,NULL,1,3,Pending 
1517,97,1,11-04-2018,11-04-2018,NULL,1,2,Pending 
1518,175,1,11-04-2018,11-04-2018,NULL,1,2,Pending 
1519,26,2,11-04-2018,11-04-2018,NULL,2,7,Pending 
1520,66,2,11-04-2018,11-04-2018,NULL,3,8,Pending 
1521,53,1,12-04-2018,12-04-2018,NULL,1,3,Pending 
1522,78,1,12-04-2018,12-04-2018,NULL,1,3,Pending 
1523,8,1,12-04-2018,12-04-2018,NULL,2,7,Pending 
1524,37,1,12-04-2018,12-04-2018,NULL,2,6,Pending 
1525,38,2,12-04-2018,12-04-2018,NULL,2,7,Pending 
1526,59,2,12-04-2018,12-04-2018,NULL,2,7,Pending 
1527,13,2,12-04-2018,12-04-2018,NULL,3,9,Pending 
1528,20,1,12-04-2018,12-04-2018,NULL,3,8,Pending 
